web-scraper-order,web-scraper-start-url,titulo,descripcion,salario,experiencia
"1762087560-207","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Analista Servicio Atención Al Cliente","","",""
"1762087560-208","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Analista SAC, Las Condes","","",""
"1762087560-209","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Ejecutivo Servicio al cliente y cajero/a","","",""
"1762087560-210","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Coordinador Call Center  44 hrs","","",""
"1762087560-211","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Analista SGI Proyecto Las Condes","","",""
"1762087560-212","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Analista de Impuestos","","",""
"1762087560-213","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Analista de Costos Corporativos","","",""
"1762087560-214","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Analista de Negocios","","",""
"1762087560-215","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Analista de Datos Comercial","","",""
"1762087560-216","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Se busca de Analista SAC con experiencia, 700.000 líquidos","","",""
"1762087560-217","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Analista de Operaciones Senior","","",""
"1762087560-218","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Analista de control con exp en Seguros","","",""
"1762087560-219","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Supervisor Tributario","","",""
"1762087560-220","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Coordinador Call Center  44 hrs","","",""
"1762087560-221","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Analista Senior de Licitaciones","","",""
"1762087560-222","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Analista de Costos Corporativos","","",""
"1762087560-223","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","Analista de Datos Comercial","","",""
"1762087560-224","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","","","Remoto",""
"1762087560-225","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","","","$ 11.111.111,00 (Mensual)",""
"1762087560-226","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","","","$ 625.000,00 (Mensual)",""
"1762087560-227","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","","","$ 1.299.999,00 (Mensual)",""
"1762087560-228","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","","","$ 1.200.000,00 (Mensual)",""
"1762087560-229","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","","","$ 1.111.111,00 (Mensual)",""
"1762087560-230","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","","","$ 1.200.000,00 (Mensual)",""
"1762087560-231","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","","","Presencial y remoto",""
"1762087560-232","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","","","$ 700.000,00 (Mensual)",""
"1762087560-233","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","","","Presencial y remoto",""
"1762087560-234","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","","","Presencial y remoto",""
"1762087560-235","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","","","$ 1.500.000,00 (Mensual)",""
"1762087560-236","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","","","$ 1.111.111,00 (Mensual)",""
"1762087560-237","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=7","","","Presencial y remoto",""
"1762087562-238","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Analista de Riesgos Control de Gestión Riesgo","","",""
"1762087562-239","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Analista de Nomina","","",""
"1762087562-240","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Analista Técnico de Seguridad","","",""
"1762087562-241","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Analista de Procesos TI","","",""
"1762087562-242","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Ingeniero control de gestión Junior (con estudios en la carrera)","","",""
"1762087562-243","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Analista de Riesgos y Control Interno","","",""
"1762087562-244","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Analista de control de gestión (Ingeniero control de gestión)","","",""
"1762087562-245","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Coordinador Call Center  44 hrs","","",""
"1762087562-246","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Analista SAC","","",""
"1762087562-247","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Administrativo Comercio Exterior/La Florida","","",""
"1762087562-248","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Coordinador Call Center  44 hrs","","",""
"1762087562-249","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Analista de Importaciones / Proyectos 6 Meses / Huechuraba","","",""
"1762087562-250","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Analista de Negocios","","",""
"1762087562-251","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Analista de Nomina","","",""
"1762087562-252","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Analista Riesgos y Control","","",""
"1762087562-253","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Administrativo Comercio Exterior/La Florida","","",""
"1762087562-254","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Coordinador Call Center  44 hrs","","",""
"1762087562-255","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Coordinador Call Center  44 hrs","","",""
"1762087562-256","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Coordinador Call Center  44 hrs","","",""
"1762087562-257","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","Coordinador Call Center  44 hrs","","",""
"1762087562-258","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","","","$ 1.111.111,00 (Mensual)",""
"1762087562-259","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","","","Presencial y remoto",""
"1762087562-260","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","","","Presencial y remoto",""
"1762087562-261","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","","","$ 1.050.000,00 (Mensual)",""
"1762087562-262","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","","","$ 2.000.000,00 (Mensual)",""
"1762087562-263","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","","","$ 1.100.000,00 (Mensual)",""
"1762087562-264","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","","","$ 1.100.000,00 (Mensual)",""
"1762087562-265","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","","","$ 900.000,00 (Mensual)",""
"1762087562-266","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","","","$ 1.200.000,00 (Mensual)",""
"1762087562-267","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","","","$ 1.111.111,00 (Mensual)",""
"1762087562-268","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6","","","$ 2.000.000,00 (Mensual)",""
"1762087565-269","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Especialista Funcional y de Negocio","","",""
"1762087565-270","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Ingeniero de Datos Senior","","",""
"1762087565-271","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Analista Financiero","","",""
"1762087565-272","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Gerente de contabilidad","","",""
"1762087565-273","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Líder de Producto Digital","","",""
"1762087565-274","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Analista contable","","",""
"1762087565-275","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Ingeniero de Integración de Datos / Analista BI","","",""
"1762087565-276","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Analista de Datos y Automatización","","",""
"1762087565-277","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Analista Gestión RRHH","","",""
"1762087565-278","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Analista de Riesgo Operacional / Retail","","",""
"1762087565-279","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Analista SAC","","",""
"1762087565-280","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Analista de riesgos y control interno auditoria","","",""
"1762087565-281","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Ingeniero Comercial Junior – Santiago Centro","","",""
"1762087565-282","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Analista de Operaciones  Corredora de Bolsa","","",""
"1762087565-283","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Ingeniero de Procesos BI en Tableau","","",""
"1762087565-284","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Analista de BI en Tableau","","",""
"1762087565-285","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Ingeniero de BI en Tableau","","",""
"1762087565-286","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Ingeniero control Gestión en Tableau","","",""
"1762087565-287","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Analista de Control de Gestión en Tableau","","",""
"1762087565-288","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","Analista Funcional","","",""
"1762087565-289","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","","","Presencial y remoto",""
"1762087565-290","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","","","Presencial y remoto",""
"1762087565-291","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","","","$ 1.600.000,00 (Mensual)",""
"1762087565-292","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","","","Presencial y remoto",""
"1762087565-293","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","","","$ 2.000.000,00 (Mensual)",""
"1762087565-294","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","","","$ 800.000,00 (Mensual)",""
"1762087565-295","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","","","$ 1.500.000,00 (Mensual)",""
"1762087565-296","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","","","Presencial y remoto",""
"1762087565-297","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","","","$ 2.000.000,00 (Mensual)",""
"1762087565-298","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","","","$ 750.000,00 (Mensual)",""
"1762087565-299","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","","","$ 1.500.000,00 (Mensual)",""
"1762087565-300","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","","","$ 1.500.000,00 (Mensual)",""
"1762087565-301","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","","","$ 1.500.000,00 (Mensual)",""
"1762087565-302","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","","","$ 1.500.000,00 (Mensual)",""
"1762087565-303","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5","","","$ 1.500.000,00 (Mensual)",""
"1762087567-304","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Analista qa","","",""
"1762087567-305","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Soporte Ecommerce","","",""
"1762087567-306","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Asistente Comercial","","",""
"1762087567-307","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Analista de Recursos Humanos Antofagasta","","",""
"1762087567-308","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","analista sgi","","",""
"1762087567-309","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Contador vaciado de balances","","",""
"1762087567-310","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Analista","","",""
"1762087567-311","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Data Analyst con experiencia en Retail","","",""
"1762087567-312","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Analista de Crédito y Cobranza / Lo Barnechea","","",""
"1762087567-313","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Coordinador Call Center  44 hrs","","",""
"1762087567-314","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Coordinador Call Center  44 hrs","","",""
"1762087567-315","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Analista SAC","","",""
"1762087567-316","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Ingeniero en Información y  control de gestión (Analista de control de gestión)","","",""
"1762087567-317","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Analista SAC","","",""
"1762087567-318","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Analista de Control Operacional","","",""
"1762087567-319","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Analista QA","","",""
"1762087567-320","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Analista de Licitaciones","","",""
"1762087567-321","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Analista de riesgo y cambio climático","","",""
"1762087567-322","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Analista de Procesos y Control de Gestión","","",""
"1762087567-323","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","Analista Sistema HR SR","","",""
"1762087567-324","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","","","Presencial y remoto",""
"1762087567-325","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","","","$ 1.199.999,00 (Mensual)",""
"1762087567-326","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","","","$ 1.100.000,00 (Mensual)",""
"1762087567-327","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","","","Presencial y remoto",""
"1762087567-328","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","","","Presencial y remoto",""
"1762087567-329","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","","","Presencial y remoto",""
"1762087567-330","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","","","Presencial y remoto",""
"1762087567-331","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","","","$ 1.100.000,00 (Mensual)",""
"1762087567-332","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","","","$ 1.100.000,00 (Mensual)",""
"1762087567-333","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","","","Presencial y remoto",""
"1762087567-334","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","","","Presencial y remoto",""
"1762087567-335","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","","","$ 1.499.999,00 (Mensual)",""
"1762087567-336","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","","","$ 750.000,00 (Mensual)",""
"1762087567-337","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4","","","Presencial y remoto",""
"1762087569-338","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Analista de Datos / GCP","","",""
"1762087569-339","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Analista de Datos / GCP","","",""
"1762087569-340","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Recién titulado de la carrera Ingeniero información y control de gestión (NO es informatico)","","",""
"1762087569-341","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Analista de Inteligencia de Negocios","","",""
"1762087569-342","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Contador vaciado de balances","","",""
"1762087569-343","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Analista de Balances","","",""
"1762087569-344","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Analista de Infraestructura de TI","","",""
"1762087569-345","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Analista de Planificación Financiera (Proyecto)","","",""
"1762087569-346","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Analista vaciado de balances","","",""
"1762087569-347","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Analista de riesgo de crédito","","",""
"1762087569-348","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Desarrollador de Software J2EE","","",""
"1762087569-349","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Responsable de Nómina, Híbrido, Las Condes","","",""
"1762087569-350","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Analista de Datos / GCP","","",""
"1762087569-351","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Analista de control de gestión","","",""
"1762087569-352","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Desarrollador Java – Sistema de Gestión Interna","","",""
"1762087569-353","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Analista de Continuidad Operacional","","",""
"1762087569-354","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Ejecutivo/a de Admisión de Créditos","","",""
"1762087569-355","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Administrativo de Operaciones Sector Financiero","","",""
"1762087569-356","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Analista de Operaciones Financieras / Medios de Pago","","",""
"1762087569-357","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","Analista de Operaciones Financieras","","",""
"1762087569-358","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","","","Remoto",""
"1762087569-359","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","","","Remoto",""
"1762087569-360","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","","","$ 1.050.000,00 (Mensual)",""
"1762087569-361","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","","","Presencial y remoto",""
"1762087569-362","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","","","Presencial y remoto",""
"1762087569-363","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","","","Presencial y remoto",""
"1762087569-364","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","","","Presencial y remoto",""
"1762087569-365","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","","","Presencial y remoto",""
"1762087569-366","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","","","$ 1.560.000,00 (Mensual)",""
"1762087569-367","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","","","Remoto",""
"1762087569-368","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","","","$ 1.400.000,00 (Mensual)",""
"1762087569-369","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","","","$ 1.500.000,00 (Mensual)",""
"1762087569-370","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","","","$ 669.998,00 (Mensual)",""
"1762087569-371","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","","","$ 1.200.000,00 (Mensual)",""
"1762087569-372","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3","","","$ 1.200.000,00 (Mensual)",""
"1762087572-373","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Jefe de proyectos – Desarrollo de software","","",""
"1762087572-374","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Analista de Operaciones – Seguros Colectivos","","",""
"1762087572-375","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Analista de Datos GCP","","",""
"1762087572-376","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Analista de Crédito y Cobranza / Lo Barnechea","","",""
"1762087572-377","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Analista Senior de Licitaciones","","",""
"1762087572-378","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Analista de Gestión de Riesgos","","",""
"1762087572-379","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Analista de ventas","","",""
"1762087572-380","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Analista de Datos GCP","","",""
"1762087572-381","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Asistente comercial experiencia en consumo masivo","","",""
"1762087572-382","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Analista en Data y Procesos Financieros","","",""
"1762087572-383","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Data Analyst / GCP","","",""
"1762087572-384","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Analista Comercial Junior – Santiago Centro","","",""
"1762087572-385","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Analista de Crédito","","",""
"1762087572-386","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Analista de Compras","","",""
"1762087572-387","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Analista de Conciliaciones","","",""
"1762087572-388","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Analista de Desarrollo Organizacional","","",""
"1762087572-389","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Bussines Analyst","","",""
"1762087572-390","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Coordinador Call Center  44 hrs","","",""
"1762087572-391","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Ingeniero control de gestión Junior o Analista control de Gestión Junior","","",""
"1762087572-392","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","Analista Senior de abastecimiento – Las Condes (modalidad híbrida)","","",""
"1762087572-393","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","","","Presencial y remoto",""
"1762087572-394","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","","","$ 950.000,00 (Mensual)",""
"1762087572-395","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","","","Remoto",""
"1762087572-396","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","","","Presencial y remoto",""
"1762087572-397","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","","","$ 1.500.000,00 (Mensual)",""
"1762087572-398","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","","","Remoto",""
"1762087572-399","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","","","$ 1.300.000,00 (Mensual)",""
"1762087572-400","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","","","$ 2.200.000,00 (Mensual)",""
"1762087572-401","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","","","Presencial y remoto",""
"1762087572-402","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","","","Presencial y remoto",""
"1762087572-403","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","","","Presencial y remoto",""
"1762087572-404","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","","","$ 1.111.111,00 (Mensual)",""
"1762087572-405","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2","","","$ 1.050.000,00 (Mensual)",""
"1762087574-406","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Analista de procesos de negocios","","",""
"1762087574-407","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Analista de procesos de negocios","","",""
"1762087574-408","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Analista de Pricing Senior","","",""
"1762087574-409","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Analista de Business Intelligence (BI)","","",""
"1762087574-410","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Programador/a Junior, Huechuraba","","",""
"1762087574-411","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Practicante Analista de Datos / Business Intelligence (BI)","","",""
"1762087574-412","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Analista Funcional TI","","",""
"1762087574-413","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Analista de control de gestión (Ingeniero en Información y  control de gestión)","","",""
"1762087574-414","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Analista Logístico para Pudahuel","","",""
"1762087574-415","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Analista de Infraestructura de TI","","",""
"1762087574-416","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Ingeniero control de gestión Junior","","",""
"1762087574-417","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Analista de Datos GCP","","",""
"1762087574-418","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Analista Planificación Zonal (base Concepción)","","",""
"1762087574-419","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Analista de Riesgos Gestión de Riesgo Operacional Plazo Fijo","","",""
