web-scraper-order,web-scraper-start-url,titulo,descripcion,salario,experiencia
"1762061100-224","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","Business Analyst","","",""
"1762061100-225","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","Business analyst","","",""
"1762061100-226","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","Business Intelligence Analyst (Proyecto","","",""
"1762061100-227","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","Analista de Business Intelligence: Estación Central (presencial y teletrabajo)","","",""
"1762061100-228","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","Analyst Business Planning con inglés conversacional","","",""
"1762061100-229","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","Analyst Business Planning","","",""
"1762061100-230","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","Analista de Business Intelligence","","",""
"1762061100-231","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","Analista de Business Intelligence","","",""
"1762061100-232","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","Business Analyst","","",""
"1762061100-233","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","Analista de Business Intelligence: Estación Central (presencial y teletrabajo)","","",""
"1762061100-234","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","Business analyst","","",""
"1762061100-235","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","Analyst Business Planning","","",""
"1762061100-236","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","Analista de Business Intelligence (BI)","","",""
"1762061100-237","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","Practicante Analista de Datos / Business Intelligence (BI)","","",""
"1762061100-238","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","Nos encontramos en búsqueda de un Analista de Business Intelligence (BI) para transformar datos complejos en información clara y comprensible. El profesional será responsable de crear dashboards, reportes y visualizaciones de datos que faciliten la toma de decisiones estratégicas por parte de los equipos y líderes de la organización.



Responsabilidades:

Analizar requerimientos de negocio y necesidades de usuarios para definir visualizaciones de datos efectivas.

Diseñar dashboards interactivos, informes visuales y representaciones gráficas de datos que generen insights significativos.

Evaluar y seleccionar herramientas de visualización adecuadas para cada proyecto.

Optimizar continuamente dashboards y visualizaciones existentes, asegurando claridad y precisión en la información presentada.

Interpretar datos complejos en colaboración con analistas y científicos de datos, traduciendo la información técnica en insights comprensibles.

Capacitar y brindar soporte a usuarios finales en el uso de dashboards e interpretación de datos.

Mantener y aplicar estándares de diseño de visualización de datos para garantizar consistencia y efectividad en todas las representaciones visuales.



Requisitos:

Experiencia previa en análisis de datos o visualización de datos.

Experiencia en desarrollo de dashboards en Power BI.

Habilidades avanzadas en diseño gráfico y presentación visual de información.

Capacidad para interpretar datos complejos y comunicar insights de manera efectiva.

Certificación DP-600, DP-700 o PL-300 deseable.

Excelentes habilidades de comunicación y trabajo en equipo.



Beneficios:

Integración en un equipo dinámico y profesional.

Participación en proyectos estratégicos y de impacto en la organización.","",""
"1762061100-239","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","Presencial y remoto",""
"1762061100-240","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","Presencial y remoto",""
"1762061100-241","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","$ 1.900.000,00 (Mensual)",""
"1762061100-242","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","Presencial y remoto",""
"1762061100-243","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","Presencial y remoto",""
"1762061100-244","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","Presencial y remoto",""
"1762061100-245","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","$ 1.800.000,00 (Mensual)",""
"1762061100-246","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","Presencial y remoto",""
"1762061100-247","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","Presencial y remoto",""
"1762061100-248","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","$ 1.400.000,00 (Mensual)",""
"1762061100-249","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","$ 1.400.000,00 (Mensual)",""
"1762061100-250","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","Presencial y remoto",""
"1762061100-251","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","Presencial y remoto",""
"1762061100-252","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","$ 1.800.000,00 (Mensual)",""
"1762061100-253","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","Presencial y remoto",""
"1762061100-254","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","$ 1.400.000,00 (Mensual)",""
"1762061100-255","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","Presencial y remoto",""
"1762061100-256","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","Presencial y remoto",""
"1762061100-257","https://cl.computrabajo.com/trabajo-de-business-analyst-ti#387C6728FFEB9CDF61373E686DCF3405","","","","4 años de experiencia"
