web-scraper-order,web-scraper-start-url,titulo,descripcion,salario,experiencia
"1762087244-19","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Encargada de compras","","",""
"1762087244-20","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Coordinador Gestión de Proyectos (análisis de datos y presupuestos)","","",""
"1762087244-21","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Supervisor/a de Cajeros/as Bancarios","","",""
"1762087244-22","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Supervisor/a de Cajeros","","",""
"1762087244-23","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Supervisor","","",""
"1762087244-24","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Supervisor de Operaciones","","",""
"1762087244-25","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Rancagua, Supervisor Zonal de Transporte y Logistica","","",""
"1762087244-26","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Region Metropolitana, Supervisor Zonal de Transporte y Logistica","","",""
"1762087244-27","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Talca, Supervisor Zonal de Transporte y Logistica","","",""
"1762087244-28","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Valparaiso, Supervisor Zonal de Transporte y Logistica","","",""
"1762087244-29","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Supervisor de Transporte y Logística PART TIME","","",""
"1762087244-30","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Supervisor de Transporte y Logística PART TIME","","",""
"1762087244-31","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Rancagua, Supervisor Zonal de Transporte y Logistica","","",""
"1762087244-32","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Coordinador en Terreno (Site Manager)","","",""
"1762087244-33","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Supervisor de Transporte y Logística","","",""
"1762087244-34","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Supervisor de Transporte y Logística","","",""
"1762087244-35","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Coordinador de Flota y Transporte TMM","","",""
"1762087244-36","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Supervisor de Transporte y Logística","","",""
"1762087244-37","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Coordinador de RRHH  / Huechuraba (Por Proyecto)","","",""
"1762087244-38","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","Supervisor proyecto Team protectores solares","","",""
"1762087244-39","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 800.000,00 (Mensual)",""
"1762087244-40","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.200.000,00 (Mensual)",""
"1762087244-41","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.111.111,00 (Mensual)",""
"1762087244-42","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.111.111,00 (Mensual)",""
"1762087244-43","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.600.000,00 (Mensual)",""
"1762087244-44","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.500.000,00 (Mensual)",""
"1762087244-45","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.000.000,00 (Mensual)",""
"1762087244-46","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.000.000,00 (Mensual)",""
"1762087244-47","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.000.000,00 (Mensual)",""
"1762087244-48","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.000.000,00 (Mensual)",""
"1762087244-49","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.111.111,00 (Mensual)",""
"1762087244-50","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.111.111,00 (Mensual)",""
"1762087244-51","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 400.000,00 (Mensual)",""
"1762087244-52","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 3.900.000,00 (Mensual)",""
"1762087244-53","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.111.111,00 (Mensual)",""
"1762087244-54","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.111.111,00 (Mensual)",""
"1762087244-55","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.111.111,00 (Mensual)",""
"1762087244-56","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.111.111,00 (Mensual)",""
"1762087244-57","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","Presencial y remoto",""
"1762087244-58","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=12","","","$ 1.200.000,00 (Mensual)",""
"1762087247-59","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Supervisor proyecto Team protectores solares","","",""
"1762087247-60","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Jefe de Proyectos / Experiencia en Corredora de Bolsa","","",""
"1762087247-61","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Supervisor proyecto Team protectores solares","","",""
"1762087247-62","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Control Interno / Encargado de Guardias Proyecto Easy Cyber Maipú","","",""
"1762087247-63","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Jefe de Proyectos / Experiencia en Corredora de Bolsa","","",""
"1762087247-64","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Se requiere Coordinador/a de Transporte con experiencia","","",""
"1762087247-65","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Control Interno / Encargado de Guardias Proyecto Easy Cyber Maipú","","",""
"1762087247-66","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Control Interno / Encargado de Guardias Proyecto Easy Cyber Maipú","","",""
"1762087247-67","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Coordinador Transporte Proyecto Antofagasta","","",""
"1762087247-68","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Talca, Supervisor Zonal de Transporte y Logistica","","",""
"1762087247-69","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Supervisor de Operaciones","","",""
"1762087247-70","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Supervisor de Mantenimiento Eléctrico proyecto 6 meses","","",""
"1762087247-71","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Control Interno / Encargado de Guardias Proyecto Easy Cyber Maipú","","",""
"1762087247-72","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Region Metropolitana, Supervisor Zonal de Transporte y Logistica","","",""
"1762087247-73","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Valparaiso, Supervisor Zonal de Transporte y Logistica","","",""
"1762087247-74","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Supervisor de Transporte y Logística","","",""
"1762087247-75","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Control Interno / Encargado de Guardias Proyecto Easy Cyber La Florida","","",""
"1762087247-76","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Control Interno / Encargado de Guardias Proyecto Easy Cyber Maipú","","",""
"1762087247-77","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Encargado de proyecto de asistencia (Geovictoria)","","",""
"1762087247-78","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","Supervisor de Transporte y Logística PART TIME","","",""
"1762087247-79","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 1.200.000,00 (Mensual)",""
"1762087247-80","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","Presencial y remoto",""
"1762087247-81","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 1.200.000,00 (Mensual)",""
"1762087247-82","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 200.000,00 (Mensual)",""
"1762087247-83","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","Presencial y remoto",""
"1762087247-84","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 1.300.000,00 (Mensual)",""
"1762087247-85","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 364.000,00 (Mensual)",""
"1762087247-86","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 364.000,00 (Mensual)",""
"1762087247-87","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 1.303.000,00 (Mensual)",""
"1762087247-88","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 400.000,00 (Mensual)",""
"1762087247-89","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 1.600.000,00 (Mensual)",""
"1762087247-90","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 364.000,00 (Mensual)",""
"1762087247-91","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 400.000,00 (Mensual)",""
"1762087247-92","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 400.000,00 (Mensual)",""
"1762087247-93","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 1.111.111,00 (Mensual)",""
"1762087247-94","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 364.000,00 (Mensual)",""
"1762087247-95","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 364.000,00 (Mensual)",""
"1762087247-96","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 1.500.000,00 (Mensual)",""
"1762087247-97","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=11","","","$ 1.111.111,00 (Mensual)",""
"1762087249-98","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Jefe de Proyectos / Experiencia en Corredora de Bolsa","","",""
"1762087249-99","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Ingeniero en Ejecución Encargado de Compras y Adquisiciones","","",""
"1762087249-100","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Encargado Uniformes San bernardo // $600.000 Liquido // Proyecto","","",""
"1762087249-101","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Ingeniero Supervisor  Rubro Electrico","","",""
"1762087249-102","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Ingeniero Supervisor del rubro electrico","","",""
"1762087249-103","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Administrador de contratos o proyectos infraestructura/ Experiencia en el rubro TI o electricidad","","",""
"1762087249-104","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Jefe de Proyectos TI / Experiencia en Corredora de Bolsa o Inversiones","","",""
"1762087249-105","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Ingeniero en Ejecución Encargado de Compras y Adquisiciones","","",""
"1762087249-106","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Jefe de Proyectos / Experiencia en Corredora de Bolsa","","",""
"1762087249-107","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Ingeniero Requerimientos Redes y Telecomunicaciones","","",""
"1762087249-108","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Jefe de proyectos / Ingeniero en construcción/ Ingeneiría civil","","",""
"1762087249-109","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Ejecutivo/a Front Desk","","",""
"1762087249-110","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Supervisor de Planificación y Control de Producción Agrícola","","",""
"1762087249-111","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Jefe de Proyectos / Experiencia en Corredora de Bolsa","","",""
"1762087249-112","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Lider de planificación de demanda","","",""
"1762087249-113","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Ingeniero Supervisor  Rubro Electrico","","",""
"1762087249-114","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Ingeniero Supervisor del rubro electrico","","",""
"1762087249-115","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Encargado de control de materiales","","",""
"1762087249-116","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Jefe de Proyectos TI / Experiencia en Corredora de Bolsa o Inversiones","","",""
"1762087249-117","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","Ingeniero Requerimientos Redes y Telecomunicaciones","","",""
"1762087249-118","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","","","Presencial y remoto",""
"1762087249-119","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","","","$ 1.200.000,00 (Mensual)",""
"1762087249-120","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","","","$ 1.800.000,00 (Mensual)",""
"1762087249-121","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","","","Presencial y remoto",""
"1762087249-122","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","","","$ 1.200.000,00 (Mensual)",""
"1762087249-123","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","","","Presencial y remoto",""
"1762087249-124","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","","","$ 1.117.323,00 (Mensual)",""
"1762087249-125","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","","","$ 2.000.000,00 (Mensual)",""
"1762087249-126","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","","","$ 1.000.000,00 (Mensual)",""
"1762087249-127","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","","","$ 1.300.000,00 (Mensual)",""
"1762087249-128","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","","","Presencial y remoto",""
"1762087249-129","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","","","$ 15.000.000,00 (Mensual)",""
"1762087249-130","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","","","Presencial y remoto",""
"1762087249-131","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=10","","","$ 1.117.000,00 (Mensual)",""
"1762087251-132","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Encargado/a de Preparación y Atención al Cliente","","",""
"1762087251-133","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Supervisor de terreno","","",""
"1762087251-134","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Encargado de Calidad Santiago","","",""
"1762087251-135","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Subgerente de Operaciones","","",""
"1762087251-136","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Supervisor de obra Area Electricidad","","",""
"1762087251-137","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Ingeniero Requerimientos Redes y Telecomunicaciones","","",""
"1762087251-138","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Coordinador de RRHH  / Huechuraba (Por Proyecto)","","",""
"1762087251-139","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Lead Consultant SAP BW Bilingue","","",""
"1762087251-140","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Administrador o Jefe de Planificación y Control de Mantenimiento","","",""
"1762087251-141","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Jefe de proyectos Mesa de dinero","","",""
"1762087251-142","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Administrador de Contrato, Proyecto Calama 4x3","","",""
"1762087251-143","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Jefe de Proyectos / Experiencia en Corredora de Bolsa","","",""
"1762087251-144","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Encargado/a de Preparación y Atención al Cliente","","",""
"1762087251-145","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Jefe de Proyectos / Experiencia en Corredora de Bolsa","","",""
"1762087251-146","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Administrador de contrato con experiencia Ferroviaria","","",""
"1762087251-147","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Encargado/a de Preparación y Atención al Cliente","","",""
"1762087251-148","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Ejecutivo/a Telefónico. Experiencia Servicios Financieros","","",""
"1762087251-149","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Administrador de contratos o proyectos infraestructura/ Experiencia en el rubro TI o electricidad","","",""
"1762087251-150","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Jefe de Ingeniería","","",""
"1762087251-151","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","Jefe de Proyectos / Experiencia en Corredora de Bolsa","","",""
"1762087251-152","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","","","$ 620.000,00 (Mensual)",""
"1762087251-153","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","","","Presencial y remoto",""
"1762087251-154","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","","","$ 1.117.323,00 (Mensual)",""
"1762087251-155","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","","","Presencial y remoto",""
"1762087251-156","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","","","Remoto",""
"1762087251-157","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","","","$ 2.800.000,00 (Mensual)",""
"1762087251-158","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","","","Presencial y remoto",""
"1762087251-159","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","","","$ 620.000,00 (Mensual)",""
"1762087251-160","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","","","Presencial y remoto",""
"1762087251-161","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","","","$ 620.000,00 (Mensual)",""
"1762087251-162","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","","","$ 1.800.000,00 (Mensual)",""
"1762087251-163","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=9","","","Presencial y remoto",""
"1762087254-164","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Jefe de Proyectos / Experiencia en Inversiones","","",""
"1762087254-165","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Ejecutivo de Reclutamiento y Selección por proyecto","","",""
"1762087254-166","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Encargado de Proyecto","","",""
"1762087254-167","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Jefe de Terreno","","",""
"1762087254-168","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Jefe de Servicio(proyecto)","","",""
"1762087254-169","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Jefe de Proyectos TI / Experiencia en Corredora de Bolsa o Inversiones","","",""
"1762087254-170","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Jefe de Proyectos / Experiencia en Corredora de Bolsa","","",""
"1762087254-171","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Administrador de Proyectos y Contratos / Providencia / Ingenieros(a)","","",""
"1762087254-172","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Gestor de Permisos","","",""
"1762087254-173","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Ejecutivo/a Telefónico. Experiencia Servicios Financieros","","",""
"1762087254-174","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Ejecutivo Comercial rubro automotriz Antofagasta","","",""
"1762087254-175","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Administrador de Contrato Santiago","","",""
"1762087254-176","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Jefe de Proyectos / Experiencia en Corredora de Bolsa","","",""
"1762087254-177","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Coordinador/a de Proyecto Digital BackBone","","",""
"1762087254-178","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Subgerente de Planificación","","",""
"1762087254-179","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Jefe/a de Planificación","","",""
"1762087254-180","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Jefe de Planificación","","",""
"1762087254-181","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Administrador de Contrato de Mantención de Subestaciones proyecto Santiago","","",""
"1762087254-182","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Jefe de Proyectos / Experiencia en Corredora de Bolsa","","",""
"1762087254-183","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","Coordinador de Planificación y Control","","",""
"1762087254-184","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","","","Presencial y remoto",""
"1762087254-185","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","","","Presencial y remoto",""
"1762087254-186","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","","","Presencial y remoto",""
"1762087254-187","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","","","Presencial y remoto",""
"1762087254-188","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","","","$ 799.998,00 (Mensual)",""
"1762087254-189","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","","","$ 1.000.000,00 (Mensual)",""
"1762087254-190","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","","","$ 1.600.000,00 (Mensual)",""
"1762087254-191","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","","","Presencial y remoto",""
"1762087254-192","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","","","Remoto",""
"1762087254-193","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=8","","","Presencial y remoto",""
"1762087256-194","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Administrador de Contrato Proyecto EPC Subestación Eléctrica","","",""
"1762087256-195","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Coordinador Operacional de Procesos y Experiencia Cliente (Proyecto)","","",""
"1762087256-196","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Administrador Senior de Contratos","","",""
"1762087256-197","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Jefe de Proyectos TI / Experiencia en Corredora de Bolsa o Inversiones","","",""
"1762087256-198","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Jefe de Proyectos / Experiencia en Corredora de Bolsa","","",""
"1762087256-199","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Ejecutivo/a Telefónico/a. Call Center. Exp. Productos Intangibles","","",""
"1762087256-200","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Administrador de contratos o proyectos infraestructura/ Experiencia en el rubro TI o electricidad","","",""
"1762087256-201","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Encargado de Planificación","","",""
"1762087256-202","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Jefe de Terreno Concepción","","",""
"1762087256-203","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Encargado de control documental,  Oficina técnica","","",""
"1762087256-204","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Jefe de Proyectos / Experiencia en Corredora de Bolsa","","",""
"1762087256-205","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Jefe de Proyectos / Experiencia en Corredora de Bolsa","","",""
"1762087256-206","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Encargado de proyecto y Servicios Generales $1.400.000 liquidos + colacion y bus /Lun a vie","","",""
"1762087256-207","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Ejecutivo Cobranza Soporte Prejudicial","","",""
"1762087256-208","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Ejecutivo Cobranza Soporte judicial","","",""
"1762087256-209","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Ejecutivo de cobranza pre judicial","","",""
"1762087256-210","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Ejecutivo de cobranza pre judicial","","",""
"1762087256-211","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Ejecutivo Comercial Rancagua rubro salud","","",""
"1762087256-212","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Jefe de Planificación de Mantenimiento","","",""
"1762087256-213","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","Ejecutivo/a Telefónico Call Center. Experiencia Servicios Financieros","","",""
"1762087256-214","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","","","$ 1.000.000,00 (Mensual)",""
"1762087256-215","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","","","Presencial y remoto",""
"1762087256-216","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","","","Presencial y remoto",""
"1762087256-217","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","","","Presencial y remoto",""
"1762087256-218","https://cl.computrabajo.com/trabajo-de-project-manager-ti?p=7","","","$ 1.800.000,00 (Mensual)",""
